,agent,train_block,train_nll_hybrid,val_nll_hybrid,test_nll_hybrid,train_nll_lr,val_nll_lr,test_nll_lr
94,40,2,45.480782229588705,90.22805441822264,117.69684491057569,12.672123351329116,169.63113911766013,159.5980953188124
95,41,2,49.83967020168719,26.129572141644935,64.61374640234735,25.609949311533196,34.318931919947204,69.07225841903656
96,42,2,83.87078464775583,83.87078464775583,139.32254309255305,69.42060491580705,81.85170129775707,142.87429515714888
97,43,2,56.0607911027954,51.56080920403286,102.1369890723783,8.128161698756657,41.819012570791955,71.90316291400273
98,44,2,33.302735600022395,102.07107203584893,132.67271048240113,20.040037324188848,174.47104206919244,241.52637349188066
99,45,2,47.16298128981287,95.45445550551443,91.73587120679491,24.852034423521758,70.74605845124603,60.64733870384747
100,46,2,70.09993286268588,85.5134744508047,109.52225353953263,37.578579707774246,88.69135990210451,117.6895677123206
101,47,2,83.85928933789287,83.84095754669747,139.0092644305501,65.68013100562682,83.44415402466053,129.02992995727476
102,48,2,81.71229096204041,82.93378644114162,136.46538345120143,59.948830940124076,88.48347376675729,183.30719164245232
103,49,2,60.392809575463026,84.71670206674109,127.03215373035763,36.001256821197714,99.6430930047656,190.11898181836762
104,50,2,42.9957303521023,23.91078779587883,107.16492896810142,20.411847361804817,19.934114565328148,39.49089313371586
105,51,2,74.89927431952293,82.19961609120915,142.83204313614777,56.55040990241615,90.52733893507254,151.17758737888425
106,52,2,31.32221770982764,5.464782144739282,139.7539229157543,8.491048009711994,5.023937149243717,167.4015769248644
107,53,2,82.85392181095347,81.34640737017786,136.79858757608895,61.860831368652704,91.29528147493758,145.81513397274307
108,0,1,118.0563050212863,84.73572292921138,85.7889682243532,92.19919812281823,81.86335553848764,88.12062910192132
109,1,1,21.058886416327837,131.10076010159986,123.90364250898963,3.3039482493830286,52.34995745536616,61.528486089569
110,2,1,62.19056802180731,43.983098672622276,30.817809415182996,27.170093201964995,41.06497058605997,39.63424401950463
111,3,1,91.60498345004723,77.17027468213087,80.89188765314856,29.099134545062512,60.69207477573454,65.82454720240551
112,4,1,76.20597106532273,43.33283997671478,125.57790800040314,28.34221136959267,32.60594900806467,28.679081043487148
113,5,1,71.16098688966221,55.3757664267676,84.85808733482351,20.89333396227365,54.90579405087278,53.059871545876035
114,6,1,39.63269156839364,89.2022885862872,80.22213133246879,28.79150046391751,128.06327336282277,142.93624599762765
115,7,1,100.2977312215865,62.96477073151697,53.450027363351346,52.62750848832731,63.22981926609144,35.28968910423075
116,8,1,73.72129103481114,85.6493030270706,91.62491567975516,36.41997628086608,102.77732402494604,130.25296169603695
117,9,1,95.03910430427942,50.25665326262818,81.4653624745967,78.21198608777455,49.40497446292012,89.95930757956364
118,10,1,78.49441952397038,74.69353695524698,63.13712955178841,30.599779393560233,74.42809782139973,50.14567541514987
119,11,1,126.29894523837206,79.15909587880998,65.15278945681698,94.3023127581416,50.13126177188376,49.58080980502445
120,12,1,118.9038910188772,83.63578739909002,93.95413134202913,96.02233032288699,88.06757270723121,99.52028786723386
